WAV D3 FFT frec media,FFT umbral 20Hz - 30 Hz   ,MSE frecuencia,entropy,y_center_mass,WAV D4 the difference between the maximum and minimum values,x_center_mass,percentage of energy D1,WAV A6 the ratio of the largest absolute value to the root-mean-square (RMS).,WAV D6 (RMS) root-mean-square ,FFT 3ER PICO MAS ALTO,median,WAV D2 (RMS) root-mean-square ,Energía de las componentes de la senal,Valor FFT umbral 10Hz - 20 Hz   ,WAV D2 the ratio of the largest absolute value to the root-mean-square (RMS).,FFT ENERGIA,WAV A6 FFT frec media,Media frecuencia,TIEMPO DENSIDAD DE NUMERO DE PICOS SOBRE RMS,Etiqueta
0.132968530788746,0.0024101475511722,0.0374359236128685,0.2086566404775025,0.4791666666666674,0.823573838455596,0.4791666666666656,0.0247875398676731,0.240188788979528,0.181377662200564,0.5032573061552177,0.0,0.0348789915958918,0.38757654567046,0.0151423662625773,0.127407488955567,0.4340679921342254,0.0978863157042987,0.333295373795223,0.3944046400545892,1.0
0.205912100798303,0.0617503290715957,0.110797498340045,0.0340614056768575,0.4309895833333328,0.420354408051966,0.4309895833333335,0.0194219023864462,0.152059226224584,0.257799726322963,0.4301630599798954,0.0,0.125523728442347,0.389381039512895,0.0897901374020382,0.0222661700191779,0.2774986689104203,0.245711343750143,0.2214009229646735,0.4093398157625378,1.0
0.145506643634081,1.0,0.50614933589337,0.5909130290250372,0.5143229166666667,0.126042033763778,0.5143229166666666,0.673829337638832,0.438638984035368,0.041351988591988,0.1642516631239404,0.0,0.513275330125131,0.325032216367165,0.778174163327041,0.474918798425269,0.2065501183390522,0.0697161941330384,0.20370645305942,0.0005931887968735,0.0
0.0641359419497999,0.0611527838029466,0.179189084696029,0.0013425232157118,0.5260416666666666,0.275545040690135,0.5260416666666655,0.220853537995247,0.307133104225161,0.16359639290101,0.1903722413253933,0.0,0.0384265424166036,0.195205722654618,0.0676214791758944,0.129851798156939,0.0588105170613446,0.22885966323737,0.1111351234757711,0.4950692858830017,1.0
0.0773850401684967,0.18040722870204,0.304820353606958,0.0,0.5273437500000001,0.258748847599315,0.5273437499999999,0.279172135028218,0.430253012836635,0.155355052240619,0.1587848277557259,0.0,0.0940241887843407,0.101188608831922,0.0814592363194537,0.0711766310997329,0.0547564063391166,0.119855443570914,0.086864092746855,0.597128178883553,1.0
0.211992348546796,0.36133019797819,0.525879587457365,0.3434951540797987,0.5078125000000011,0.233701241897395,0.5078124999999989,0.18788529691128,0.188268870741975,0.0568326506210489,0.1264994396169925,0.0,0.155712398938261,0.0992964287243817,0.301627647217565,0.117466344013342,0.0862614670972119,0.096387504658929,0.0782071821415402,0.5650155182091323,0.0
0.109607053404323,0.0391754198129138,0.145796235171906,0.2265692445424988,0.4882812500000002,0.408928884936014,0.48828125,0.134711558545379,0.389648137155806,0.2313290720923,0.3124541689068998,0.0,0.0306236425479575,0.214688375327791,0.0556569850735093,0.0838397693854043,0.2901009723167973,0.0784852074612014,0.1648331348848612,0.4121926400228507,1.0
0.131882663576364,0.070521953942902,0.165804043162933,0.070287139465373,0.4361979166666668,0.401564303207279,0.4361979166666668,0.194981431001016,0.193669800378793,0.133468087462792,0.2589103628342351,0.0,0.0385579748864727,0.267865518843604,0.0286123021012165,0.290621359482863,0.1445097791935675,0.0499308908153303,0.1700118723312668,0.4288425452064147,1.0
0.53976503375564,0.169155440509413,0.409167976354244,0.168888588620279,0.2239583333333333,0.402935897856534,0.2239583333333329,0.110014861659464,0.193997454620676,0.0999123162830157,0.2013511954750562,0.0,0.344862253993185,0.155407131716593,0.659066917041355,0.258601075426848,0.3185086050781924,0.0562942177926719,0.2803869206519228,0.4040297532912151,0.0
0.252292465091669,0.254687813092045,0.607010763870137,0.1204336283140959,0.2018229166666673,0.307481382121944,0.2018229166666674,0.214384820805881,0.138387636920196,0.0672890844549716,0.1151817501011919,0.0,0.289872700357368,0.090139600148229,0.71011134694039,0.388655196949586,0.2378580944179462,0.0469179895152653,0.1539574722551272,0.2908319929814298,0.0
0.102575891941835,0.0444894056699436,0.275240749442295,0.2422827103266072,0.4882812500000002,0.33295477105446,0.48828125,0.256385348224569,0.326471384703954,0.132541495458697,0.1731374152128921,0.0,0.0225962116033491,0.2119588713799,0.0933602930766607,0.0736921718828638,0.0923776045681467,0.0722726934724882,0.0678647828062567,0.5291709314227224,1.0
0.118917733753147,0.0125506537438167,0.0813894767920394,0.1807972986139096,0.4752604166666668,0.429540358844063,0.4752604166666667,0.0041931509038732,0.161166902691498,0.662152745195768,0.3451166294893382,0.0,0.0626107187070394,0.172697875805755,0.0929361972496354,0.0613860362142707,0.3352704986568616,0.186177274804786,0.348095936899211,0.513347077113227,1.0
0.154216501829417,0.119787940943643,0.606402637020603,0.0973789055174416,0.502604166666667,0.218537479281081,0.5026041666666656,0.468297794021259,0.610581452905914,0.0511331726750035,0.082151858037773,0.0,0.0915868153848918,0.0709383248051571,0.292910013085706,0.233003726973955,0.0993993947736624,0.0735025119757342,0.0498249113685361,0.5168603490026707,1.0
0.548639068926812,0.125381208667224,0.365832634393238,0.2380146874666479,0.2773437500000001,0.527785253036953,0.2773437500000005,0.0755691848903261,0.33764322803291,0.0314581030675537,0.3025882261999855,0.0,0.355708177003229,0.252270964799477,0.40040220095702,0.371731577397692,0.4186695075800375,0.0990539969310563,0.3683789079527423,0.345207632694839,0.0
0.140320636704236,0.161800420574078,0.336700719527156,0.3271353506558637,0.5078125000000011,0.326996684227118,0.5078124999999989,0.0744476141705578,0.367123183992597,0.157690319601077,0.2128911905465894,0.0,0.143521123939956,0.136254748687152,0.154594631899126,0.0286074645449796,0.1713449959387857,0.0734711748090252,0.0960507094349056,0.5280368940169349,1.0
0.16234121256827,1.0,0.489770425794254,0.0679182279364825,0.6028645833333328,0.122818374691985,0.6028645833333331,0.671563411485282,0.175123140797757,0.0381393421612552,0.1733164302604876,0.0,0.540593209449467,0.328390017955637,0.812795460137215,0.444212764533824,0.2538977030521173,0.0484846166161655,0.2271746295314524,0.0,1.0
0.137060154927886,0.0760337734229483,0.19626034423934,0.0061275713885122,0.3671874999999998,0.414441370530739,0.3671874999999992,0.133550505607576,0.148114169227641,0.140412409434239,0.2952138483276642,0.0,0.0381830459395634,0.190610789433037,0.0831445919409025,0.120574920324974,0.3012356261148102,0.0246924671131848,0.1797554813296042,0.4683386494013473,1.0
0.0579464079614047,0.0790710651051331,0.105202637479397,0.1398580946448714,0.5052083333333339,0.226514485289062,0.5052083333333323,0.188260562331749,0.479795637085632,0.156356335348636,0.2870682572863305,0.0,0.0465615875025742,0.259332360346825,0.0313534841480932,0.110089316381296,0.1047553286556431,0.128750049414583,0.1548623240885595,0.5441642144319344,1.0
0.13216810378401,0.228397881328646,0.570225069407535,0.0199309571204873,0.4986979166666664,0.254988861984518,0.4986979166666666,0.337447083008116,0.134160179714315,0.0458117301115,0.0961434624212079,0.0,0.0964138648028358,0.134452484114146,0.254047621358205,0.0972963415529358,0.0525148331840353,0.0271134629327684,0.059324471576879,0.5538085424216436,1.0
0.0631341830295901,0.0568363767473425,0.221049266226223,0.1792506938279431,0.5234374999999996,0.407651368176068,0.5234374999999989,0.040075412700622,0.224539199176591,0.272806753642382,0.1521619669738328,0.0,0.0547012936747758,0.315458287093468,0.0178865457093882,0.0271658533785992,0.1235278601440163,0.0431090096480304,0.0505603541123421,0.4342801091777553,1.0
0.334628349356778,0.0041077308556613,0.0595538369515349,0.0538487543648074,0.3763020833333326,0.681656992624311,0.3763020833333336,0.0,0.463296293228329,0.752870839584196,0.6086190192397081,0.0,0.0428935894335535,0.27200649375079,0.022868902700544,0.219216644971877,0.7968130415881598,0.256866485411666,0.9841835771636634,0.5052809444816999,1.0
0.35904952190111,0.0575536420050955,0.187137767528385,0.0757482849896175,0.3346354166666674,0.351722005330301,0.3346354166666671,0.0140103700360502,0.264891488921869,0.315942416563852,0.1865676019827034,0.0,0.130963133743915,0.150019413509888,0.449371299816979,0.230170040760193,0.1536703850267886,0.175746617732407,0.1590168913040711,0.3940750907229923,1.0
0.12528489035796,0.0766458072565356,0.295656908320841,0.2137005771807984,0.4752604166666668,0.382470314394501,0.4752604166666667,0.196531291496038,0.585872532739658,0.0437785126405641,0.2129309790206144,0.0,0.0625990648959693,0.212975304137434,0.0539446490723358,0.0943812268191374,0.118562695334877,0.0856551716887569,0.1110728205209356,0.4568141580679967,1.0
0.0689167784072093,0.261060139222224,0.46320135629782,0.1749465499596786,0.5377604166666663,0.141837796816298,0.5377604166666666,0.202083701733516,0.280738225782348,0.237340312583878,0.0990312614162308,0.0,0.14915107100635,0.0757704043249473,0.260947292385858,0.0097553485379119,0.0366621162254991,0.0753605553735699,0.035636533259105,0.6501967118730808,1.0
0.0977388714481226,0.0374515243152731,0.362397665334061,0.140072964622291,0.4830729166666661,0.23694102194535,0.4830729166666667,0.27640856689231,0.303812928393211,0.134565331336645,0.1956042188565621,0.0,0.0246240305540482,0.156000316956394,0.0418881907758382,0.051388779342878,0.0890190644025885,0.0831574507709334,0.062003590188871,0.5755398355730185,1.0
0.159755460449469,0.166112091241006,0.25833316246629,0.1008760175283211,0.5364583333333329,0.237083572300152,0.5364583333333321,0.0930311991990838,0.112949543107855,0.240625571095561,0.1782395625022273,0.0,0.0563904989002926,0.183040180701347,0.102253335616955,0.198538297127921,0.0718865526667189,0.0711781730049153,0.0691996216020279,0.56712038168191,1.0
0.186099085652406,0.0580435960492773,0.207209479732002,0.0626911261089448,0.4257812500000005,0.37852891703697,0.4257812500000002,0.171325463928186,0.56859710484446,0.120637796213285,0.2419304193359223,0.0,0.0302584263496116,0.220924854569676,0.080728138811963,0.108366877955399,0.196350701725101,0.0966578621856506,0.1665297932223381,0.4782806268309043,1.0
0.0824070476295024,0.0528269255142879,0.0694473088559152,0.2837869985049437,0.4947916666666676,0.552482109381309,0.4947916666666656,0.0275285153443384,0.120296929518989,0.449799025112087,0.3628623325163885,0.0,0.102992371405746,0.249892511981339,0.057355621610567,0.0776451509339768,0.2764904850386032,0.0183714011762363,0.1998558138938787,0.4067297850562951,1.0
0.0609860858475161,0.0738838066103689,0.435802768433531,0.0085506081704316,0.4466145833333331,0.239338730165113,0.4466145833333335,0.251294737585693,0.589253260561588,0.0364514662687567,0.111661603480646,0.0,0.0381690545797982,0.125977295731217,0.110038930760705,0.128939026853416,0.0444673619696192,0.0268880950999212,0.029698637934011,0.4579265412172271,1.0
0.147594407751747,0.0544395850351583,0.115842855732181,0.2946496229049226,0.5013020833333335,0.328620187122121,0.5013020833333334,0.0263971556841383,0.164065317382623,0.182583096327355,0.1726932478837823,0.0,0.079480781063089,0.213267193465111,0.182870088954795,0.0465964254037898,0.0638552545642881,0.0517108388824523,0.1550639266078455,0.5225498976458552,1.0
0.147374808679315,0.0865037422458806,0.438792233292562,0.0214648218019979,0.5065104166666675,0.201402095051082,0.5065104166666666,0.0607544187237857,0.183164521415471,0.161437454489584,0.1257634481835647,0.0,0.0954608678550012,0.130549898232522,0.205143768378249,0.0652903024746232,0.0397343479037108,0.0735099125543853,0.0291980921235763,0.6062107033191994,1.0
0.394411042887157,0.113503702978077,0.318982179230064,0.5372302570444175,0.4492187500000002,0.387921990180254,0.4492187500000001,0.0463450346646051,0.679244110711825,0.0576936042597221,0.2214411463513619,0.0,0.21902888756692,0.165072860570311,0.391357733421081,0.312655487681881,0.2050825113380737,0.168487803447898,0.2049796274488856,0.3418415216649609,0.0
0.105712975860351,0.361121560327888,0.636322462998076,0.0414970644697041,0.522135416666666,0.15859007367653,0.5221354166666667,0.379084700369914,0.272748270525337,0.17683981671757,0.0778875542182125,0.0,0.144311649984347,0.0329229397295074,0.23040341258277,0.361204225407238,0.0367158380760528,0.115657050102649,0.038897006470334,0.665868548033339,1.0
0.480032253801699,0.156215183894459,0.229146949195578,0.1937009403542892,0.2981770833333327,0.553684961389088,0.2981770833333338,0.0099554973400603,0.436831007685366,0.127169350378531,0.220704587171162,0.0,0.300744887794445,0.141016822270636,0.466254655168352,0.237092926660019,0.584261370961005,0.0465311811620987,0.3975039820182039,0.3414790174002047,1.0
0.314964623529221,0.0398968400412565,0.141735838564489,0.0597959164330593,0.3763020833333326,0.535287400473775,0.3763020833333336,0.0096773528587876,0.48997934663421,0.216647073374474,0.3403202296647789,0.0,0.121625317382404,0.215378779921541,0.151491775955909,0.17093973381465,0.2448025825335381,0.166176418562712,0.2357973079541335,0.4673953636338486,1.0
0.0976479870414958,0.0956686375695642,0.0522094332787859,0.4048256938179496,0.5156250000000003,0.630897020459309,0.5156249999999989,0.0153454886071899,0.760819699364497,0.0455214851848473,0.3577504607036288,0.0,0.150414250553875,0.252376306842692,0.10760839880599,0.46060027763752,0.3849040213980686,0.0477311157891105,0.4695732955022742,0.4466479017400205,1.0
0.0390769182578888,0.0753432365151014,0.284849522831722,0.0591960879070641,0.5169270833333338,0.282499980481623,0.5169270833333333,0.406163258689967,0.237723176005889,0.0688035278045221,0.1779550885187227,0.0,0.0557083597789231,0.142631991635431,0.1146551974889,0.137106977845037,0.1025379938254329,0.0307452435376382,0.08330806970084,0.5125810303650629,1.0
0.0935181453476719,0.0342182133827403,0.12671527161475,0.1482292823663061,0.4973958333333329,0.415536037009058,0.4973958333333322,0.0174961081677511,0.519047227203822,0.262235281294595,0.2639021113160792,0.0,0.10325993763487,0.419804093758619,0.0951978176672916,0.202460158705396,0.2138816187434697,0.0479266910113048,0.14186384335694,0.345207632694839,1.0
0.0686080134181905,0.0940288956514929,0.0777635867269568,0.1671886463125849,0.5065104166666675,0.515404557729339,0.5065104166666666,0.0717182558958249,0.274772484138208,0.454147834531884,0.2246122588694097,0.0,0.0890345703001084,0.270515980910635,0.0509681977960342,0.0371076777563949,0.2043377564271408,0.0396515123746943,0.243437925526076,0.3016535488652813,1.0
0.471338056389788,0.163217275786506,0.246128264073655,0.1086068304214633,0.233072916666666,0.50620060557297,0.2330729166666673,0.0114624780117712,0.283401291667935,0.246686229951217,0.2183687893667384,0.0,0.356324016977847,0.183069452326194,0.520325054067597,0.319282030220607,0.5166420696681467,0.0896771524278297,0.3265528494166745,0.2845039568614727,0.0
0.514042889645204,0.129010542469017,0.271015493178033,0.0489284808611156,0.1523437499999992,0.632786955600487,0.1523437500000007,0.0228055193009643,0.216874537597294,0.211463485585381,0.2847850375090086,0.0,0.398801818214973,0.128185815361613,0.445494296339922,0.315139694312988,0.7453043300810108,0.071089961822909,0.5222809308400801,0.503471140581194,0.0
0.0743194275429212,0.254611910130607,0.443409851794615,0.1032712991088992,0.5260416666666666,0.214749004776969,0.5260416666666655,0.465175888260167,0.378642483900365,0.192964704279852,0.1166124978189097,0.0,0.0651649623231843,0.12789704382032,0.149910074237232,0.0535634470531417,0.0484366127910542,0.0465182580328896,0.0559121550808145,0.5790685772773797,1.0
0.103125398765156,0.0488957527985532,0.176800991307792,0.1721094769119946,0.4986979166666664,0.391352797130419,0.4986979166666666,0.156449720573034,0.460636566097422,0.101427435082053,0.290849725578545,0.0,0.044717723053179,0.338001856373044,0.0693224132907178,0.0637637565752705,0.1127620917574705,0.0644303970940665,0.1160302300000439,0.5056362118192108,1.0
0.116064851780176,0.0508321433416197,0.105957703110292,0.3463994065464753,0.4817708333333343,0.540452408657801,0.4817708333333323,0.0440413484858698,0.573168254833815,0.384009209922438,0.3198582951149201,0.0,0.0421929105065066,0.229546063311498,0.0392817774794849,0.0969686490143669,0.4391774040966411,0.0855158630606562,0.2002156995115656,0.4371801432958038,1.0
0.068691893069849,0.0986158702497898,0.259236401086772,0.1984738733043083,0.5585937500000008,0.176494046048827,0.55859375,0.412376288092287,0.178191879231097,0.180857367910559,0.1997933945881816,0.0,0.0451108650170621,0.0989474335324144,0.0703253473910978,0.147302181328671,0.0537323186638979,0.0537058889951525,0.0697141017819292,0.6501967118730808,1.0
0.583033928477552,0.135576118051165,0.300652386579111,0.2900294644393734,0.2356770833333331,0.559959437311911,0.2356770833333339,0.0314920975634796,0.234961282696145,0.384688348578019,0.3030825089994248,0.0,0.427097411928888,0.105954394019231,0.471920154073211,0.318408345553929,0.7884797639305968,0.0907358938236069,0.6420745550247524,0.509499744114637,0.0
0.145497231827521,0.0956565025978389,0.194380007068667,0.1947980203935911,0.4973958333333329,0.439209389412263,0.4973958333333322,0.0374540483467922,0.61328185672688,0.117504287899957,0.1903745538194964,0.0,0.153131978225283,0.285848449280618,0.232059682904193,0.0334217786513931,0.1020641001161655,0.12996898526448,0.1408462625653407,0.4726859664167756,1.0
0.0951553926456442,0.105405128613205,0.135963820534782,0.1873037022123121,0.5794270833333334,0.241594978401408,0.5794270833333333,0.0562326424732235,0.295710733722203,0.107168871838299,0.1535627793097213,0.0,0.137221951188533,0.167695714493632,0.154771578315659,0.0053129319929036,0.0554554158106278,0.0598372518611309,0.0943375409358307,0.6080750109665158,1.0
0.172393229472964,0.0143990134253953,0.0644004834440574,0.522997121568385,0.6171874999999997,0.692642677196716,0.6171874999999988,0.0218564321274985,0.375162994976161,0.0501042516275956,0.3142446924014134,0.0,0.0353556972299115,0.253772790529123,0.069431712609491,0.384539501884549,0.3886681425508953,0.0178944098067438,0.460378816923134,0.3288567377552558,1.0
0.60245283036306,0.208983373662062,0.286257418197585,0.137991533060429,0.1119791666666675,0.706199215012154,0.1119791666666664,0.0366699438846502,0.253685096899475,0.246990043786709,0.338701993828828,0.0,0.55593961216206,0.165161381593031,0.562537152180757,0.30074082637428,0.5415590503669592,0.0541745629308131,0.7396887903949525,0.4377238996929374,0.0
0.0245855567559681,0.146577636259478,0.265384957498324,0.0768951070485029,0.3593750000000005,0.266562868022147,0.3593749999999992,0.118301489414443,0.393798111948158,0.135102955128337,0.0746333452710664,0.0,0.122763000165766,0.063311557365672,0.352292832547917,0.615170465652442,0.049868814259299,0.0103977972728249,0.0577597106018121,0.4044558946682799,1.0
0.121052208221991,0.0811976648064149,0.501217780296833,0.1145454008868666,0.6158854166666662,0.244214602337219,0.6158854166666665,0.265343527230224,0.575545179490649,0.0901094051293425,0.1116829384108713,0.0,0.0844970210111442,0.0581939173816499,0.151575537649217,0.101635815880819,0.0936736551797489,0.171605942930797,0.0492600316999863,0.5927703458617988,1.0
0.0671158193411659,0.16639976692579,0.299954027402935,0.0937957292075541,0.5742187500000011,0.213062826760766,0.5742187499999999,0.100235521502619,0.320404755625917,0.0971589437730731,0.1146923159403613,0.0,0.0968677857519344,0.0986980952357785,0.16643329384138,0.0127763959488604,0.0687919672129647,0.0430261891664422,0.0350930735424648,0.6062107033191994,1.0
0.135891080332076,0.053426180358196,0.148169726179251,0.0414045806147473,0.4348958333333333,0.349764379869959,0.4348958333333325,0.0212334269639028,0.129033891805516,0.297056930001218,0.2811752874347314,0.0,0.0862334412957506,0.223795393194295,0.10342478137162,0.0364601182870136,0.2311431654379721,0.047221965111603,0.1504854297159562,0.4334370760039041,1.0
0.483843336873606,0.114816960289319,0.257033604659452,0.0577043092925943,0.2356770833333331,0.525954994366097,0.2356770833333339,0.0128616891759796,0.181493691549108,0.21482457172322,0.2826037738545048,0.0,0.2931055944491,0.230122427870506,0.615821998399817,0.267745347263013,0.3168196576376034,0.102998342391036,0.2718421450504794,0.413848050618777,0.0
0.106528677119682,0.168093033512172,0.481870992977677,0.0528935738600018,0.5052083333333339,0.286584993801694,0.5052083333333323,0.25588957896447,0.198764437737169,0.189603266830642,0.0969371242477584,0.0,0.0951109671164786,0.114840864686609,0.219023315464399,0.0531868000635745,0.0836803136188614,0.0665640998876602,0.0753037825593172,0.5104060047765269,1.0
0.1369499589314,0.0251789276137791,0.0640497112044545,0.1297778783855145,0.4869791666666666,0.737694237017431,0.4869791666666656,0.0476471701705581,0.694864409708654,0.112121336226823,0.350945827648261,0.0,0.0419877808125675,0.279966742598363,0.0362461815013339,0.0607256665502956,0.470110780318442,0.0939324997544646,0.3442256181190309,0.4242288545640645,1.0
0.128140684469531,0.0407288835082309,0.169045288277255,0.0486956638575409,0.5143229166666667,0.414763006990517,0.5143229166666666,0.0174684671992661,0.402642634332782,0.212821409084446,0.2229341045134206,0.0,0.0436647572506297,0.389081671186857,0.107428087496224,0.0854229182954546,0.0914732078459169,0.114665738105248,0.0710763398517868,0.4052797679972704,1.0
0.174048211474967,0.0388151641346865,0.140006488106889,0.3057762336805049,0.4843749999999995,0.506563555963682,0.484374999999999,0.0117523521416782,0.540089705884025,0.24181353205947,0.4213699283966109,0.0,0.161133110331751,0.304612977422407,0.102140598879813,0.205121664342275,0.4875068014238252,0.0687350569015406,0.2458521949676402,0.4468351349327204,1.0
0.0957510662379255,0.0453974079582504,0.151434394537742,0.2131974117382877,0.5234374999999996,0.235214311737413,0.5234374999999989,0.0270127912414819,0.526906104220559,0.243287681042585,0.3193607044240752,0.0,0.122792651596717,0.27941376560912,0.0972892133377275,0.0299704055584397,0.2670362735326016,0.0596229011897298,0.1245026346189343,0.5614218488653671,1.0
0.251936653917188,0.0485165643665499,0.120980753443969,0.5687109077793222,0.5260416666666666,0.43255906022541,0.5260416666666655,0.0197284863803785,0.5097443402911,0.198725213600958,0.3015991622392331,0.0,0.062038183671033,0.218366818213116,0.115258239631964,0.108546012184466,0.1951864072782619,0.229576058591867,0.2078862230303913,0.4632804503582393,1.0
0.1578604161761,0.0566230913466994,0.128742525933727,0.3235187085084181,0.522135416666666,0.458420088679938,0.5221354166666667,0.0121513346295983,0.236866247267566,0.122217026949831,0.4339300463730644,0.0,0.0951078759966417,0.276582704319681,0.0692395594575249,0.0,0.200406205057385,0.0497851274576453,0.1837804759134279,0.4249313149814149,1.0
0.24511226869649,0.0492619231147686,0.118795516240152,0.0378470125291179,0.4231770833333336,0.337051183446478,0.4231770833333335,0.0186912672025064,0.252383101803797,0.157673388230179,0.2578482416607838,0.0,0.0882252771658813,0.156875992599052,0.169079184008859,0.0804591596657635,0.1576960248939548,0.316903971219592,0.1984169739024921,0.5344631059830649,1.0
0.087917038855747,0.270116685776787,0.473593410768145,0.0105657406823445,0.4414062500000009,0.212191239120247,0.4414062500000001,0.126598715855654,0.612569454114942,0.0586027315339957,0.1104594514615899,0.0,0.158586497909057,0.117327944870815,0.281485722659404,0.0601694753224657,0.0902802028862223,0.0269990680544776,0.0512635726232971,0.4835477342514186,1.0
0.116717462997455,0.0269440187052801,0.050808754534303,0.0863112487244278,0.4622395833333336,0.302547843744335,0.4622395833333333,0.027553830507571,0.129984010144807,0.320876386552607,0.2984591749302779,0.0,0.0428853495567384,0.353456112324525,0.0678804560064932,0.076422706147212,0.1633479063961112,0.155809295842624,0.1769793564943094,0.5091976572273403,1.0
0.0776405499759392,0.265161627847589,0.472838199736414,0.0271558871698441,0.4739583333333332,0.215517115308809,0.4739583333333323,0.299231931330824,0.415389866081851,0.130162374858249,0.106722493855897,0.0,0.0843044469253483,0.113151739650709,0.110997311283242,0.0930714548578276,0.0939887252906746,0.054590602939294,0.0633839968394291,0.4914278403275329,0.0
0.163665113553105,0.0782034857120122,0.223250685645707,0.0995107507781212,0.4752604166666668,0.377106897426755,0.4752604166666667,0.148555009479046,0.330358431832254,0.0732069574574015,0.2146947333968303,0.0,0.0574515633025315,0.16904949045477,0.112353256728655,0.388519111515118,0.2149028521351693,0.0525515119576059,0.1359131430618728,0.4683386494013473,1.0
0.176070026765097,0.0570106016718397,0.167266107987492,0.0534696692105858,0.4127604166666673,0.460191761707965,0.4127604166666668,0.0747506126832509,0.300218468019908,0.0918153294659995,0.2409230264625493,0.0,0.0551203563185811,0.207337238719217,0.120920015257529,0.205394354671581,0.2167329148209129,0.0933610796343473,0.1697272536952042,0.4277698285045854,1.0
0.0630833101575441,0.0779871164378402,0.335807481351311,0.1614930473016619,0.60546875,0.209724711394832,0.6054687499999999,0.234324065967109,0.426296582101437,0.173909932686284,0.2319169368577724,0.0,0.0570519284467093,0.167024030524615,0.0890214821799823,0.0638280535870417,0.1576847562888424,0.0824514896684515,0.0616294732693666,0.5891212165521273,1.0
0.169959697260131,0.20895486233999,0.338362423174589,0.1557902978896101,0.5273437500000001,0.414023168604602,0.5273437499999999,0.103260388397864,0.142957112834048,0.104141067628772,0.2112443074841096,0.0,0.138137294619951,0.179507324107033,0.136141183378664,0.077794571331454,0.0926567510909354,0.0479581098331265,0.0973112193709385,0.4970505844960402,1.0
0.121722937044728,0.205079963027154,0.565311059534073,0.082338006199901,0.4713541666666663,0.195734663554032,0.4713541666666656,0.266836692083521,0.403246432062716,0.277650476971153,0.106633008378082,0.0,0.137016916698982,0.0899221927998915,0.330425121121616,0.145710325358636,0.0511859737437992,0.0543379511275038,0.063549746071678,0.608478104511881,1.0
0.0731450344478138,0.0143336378911748,0.0372879570355508,0.547920786926631,0.546875000000001,0.423514735936664,0.5468749999999989,0.0458219171981887,0.0,0.688692517783454,0.2717966659637782,0.0,0.0480729487345919,0.401358512452995,0.0162150674122022,0.0807537305052208,0.3481896600292251,0.407417580214958,0.4655539276144937,0.6073758955987719,1.0
0.165561217817477,0.023457180220776,0.085022433107758,0.4541685178442692,0.4817708333333343,0.677332137292657,0.4817708333333323,0.0141518918541181,0.196144650074706,0.110307310511172,0.5311615365929437,0.0,0.0747236728155617,0.252122408790127,0.0539541776318639,0.0924156118301274,0.4608945985700635,0.0404510190162915,0.2210593448244621,0.4878073346545003,1.0
0.129840975136071,0.0514477211060818,0.130007148269775,0.1466850865455727,0.4596354166666665,0.378695286650887,0.4596354166666667,0.129789074560361,0.584304113429638,0.042928306480382,0.2489697792111324,0.0,0.0550514799296768,0.307352881241077,0.0787667031702522,0.094796538284963,0.0894860880676243,0.082380829708904,0.132551930634977,0.509720185897259,1.0
0.120877642750354,0.0726609112449055,0.0792929102174249,0.2406399428872374,0.502604166666667,0.697272060489873,0.5026041666666656,0.0480261177717977,0.537141593977859,0.197519126314076,0.3755758680702575,0.0,0.0678078504204114,0.317777484506508,0.0463191646704314,0.0723870971497675,0.4740992827812352,0.0575310483558758,0.384792956683112,0.374256147199543,1.0
0.10648066981938,0.0826109229610038,0.182093380706223,0.2883127662631968,0.5377604166666663,0.421617169282837,0.5377604166666666,0.0373690781457188,0.223412925748406,0.116164348537139,0.220632104142054,0.0,0.117077755992913,0.288901091021354,0.0927628673068897,0.397808649999846,0.0919525474245898,0.0322292553724834,0.1097443333957778,0.4507740532241557,1.0
0.121778725700049,0.0377832734233361,0.126214649693131,0.1532824728653804,0.4817708333333343,0.449402373321401,0.4817708333333323,0.0623005653375218,0.477430064669811,0.241354342128297,0.3068638657377771,0.0,0.0816579780674487,0.319889634781779,0.0770227431161877,0.0813056242038899,0.1236554365093392,0.145577724195476,0.1582229574077057,0.4215434728484887,1.0
0.112460949817679,0.0341932777834151,0.0814427586142562,0.2628450755473474,0.6093750000000006,0.384400659273944,0.6093749999999988,0.0594681448333598,0.579053521119239,0.360764832499132,0.2483595337554218,0.0,0.0653449239016437,0.350386291287989,0.135745274110408,0.0876494372557598,0.125810162379645,0.170384826216005,0.1666883420281731,0.4279362845445237,1.0
0.108176298133956,0.0733677727370417,0.234755191369531,0.1888059940791603,0.4791666666666674,0.449392220603539,0.4791666666666656,0.126090934786497,0.0667193070539345,0.179066546472251,0.2083168716720751,0.0,0.0801970631011854,0.317871500695965,0.0905851528845012,0.0590993723688692,0.1333562658242283,0.0524988692953347,0.1521257594362,0.4011368621143443,1.0
0.193286276635759,0.162318857384929,0.565086326927186,0.3955093716207301,0.5494791666666662,0.287952241101595,0.5494791666666656,0.125912276319909,1.0,0.0765037081986191,0.0620574458478058,0.0,0.199204255515889,0.0483682089521592,0.469046293102955,0.238327863535151,0.0910124959210196,0.053131819489007,0.0905680229171297,0.4581018180045813,1.0
